SRC,TGT,VOT,RES,YEA,DAT,TXT
Shoessss,Paste,0,-1,2008,"17:58, 3 December 2008","'''Neutral''' –  Wasn’t sure if I should place this here or up in questions.  Here won. Right at the moment I have some concerns with experience regarding [[Wikipedia:Administrators|administrative duties]]and interaction (or lack there of with other editors.  In reviewing your archived talk page, shown here [http://en.wikipedia.org/wiki/User_talk:Paste/Archive_3] I noticed just recently, November  (paragraph 79) a well respected [[WP:Editor|editor]] and  [[WP:Administrator|Administrator]] commented that your reasoning, in both nominating and expressing opinion at [[AFD]], may fall short of what is expected and may even be taken as agenda pushing.  Likewise, I saw similar comments from other editors expressing the same concern within your talk page.  In addition, I saw very few responses from you to a great majority of comments or questions placed on your talk page.  As a [[WP:Administrator|Administrator]] I would hope for more interactions and thoughtful comments.  Can you explain how and what have you done to correct these perceived shortcomings.  Thanks. <font face=""Times New Roman"">"
Lokyz,Avruch,-1,-1,2008,"20:00, 19 June 2008","'''Oppose''' - I've read through diff's and links presented and the Drama like attitude,keeps me worried. I think it  could be easily avoided by drinking some [[WP:TEA|tea]] and taking a time to cool down.--"
The Transhumanist,TheDJ,-1,-1,2008,"20:21, 1 February 2008","I have to agree with DGG. An admin must understand speedy deletion criteria and notability.  Also, I couldn't find any articles that you have written or that you have provided considerable content to.  Wikignome tasks are important, but without content contribution it may be difficult to empathize with those whose hard work you have the power to delete.  To quote CordeliaHenrietta, ""I just don't think it's possible to understand and act fairly towards people who mostly edit content if you have no experience of improving content yourself. Wikignomish tasks are important, I agree, but an admin should have been involved in at least the creation of one article or assisting with getting an article to GA.""  All I could find were article tweaks.  If you can point me to an article that you have done extensive work on, including significant descriptive writing, I may reconsider.  '''''"
George The Dragon,Bugalugs13,-1,-1,2008,"13:48, 15 August 2008",'''Oppose''' for now. Has only 275 edits in more than two years
Wisdom89,Foxy Loxy,1,-1,2008,"18:49, 1 October 2008","'''Support''' A GA, to me, suggests an understanding of how things work in the mainspace - and it certainly isn't a crime to use the userspace to make article improvements, so that explains what appears to be a paucity of mainspace edits. I also see project space experience. Fine by me."
Privatemusings,Naerii,1,-1,2008,"12:28, 4 May 2008","'''Support''' - good editor, would be a good admin in my book! -"
Bibliomaniac15,John Carter,1,1,2008,"23:20, 9 January 2008",'''Strong support'''. '''''
Axl,Wehwalt,1,1,2008,"19:31, 13 December 2008","'''Support'''. Overall, very fine contributions. Wehwalt has a good appreciation of policies and guidelines."
Mentifisto,Sephiroth BCR,1,1,2008,"07:04, 9 January 2008",'''Support'''. Good user. --
WereSpielChequers,Euryalus,1,1,2008,"12:38, 5 November 2008","'''Support''' per above especially the question answers, and from reviewing candidates contributions such as to [[Talk:Kevin Rudd]] '''"
Rjd0060,MBK004,1,1,2008,"05:39, 18 January 2008","'''Support''': I think this user will make a good administrator.  Great job with your active participation in the WikiProjects; shows that you are here for the right reasons, and that is to write an encyclopedia. -"
Fish and karate,Gladys j cortez,1,1,2008,"07:19, 1 October 2008","'''Support''', no real reasons not to."
LaraLove,Epbr123,1,1,2008,"15:05, 5 June 2008","'''Strong Support''' - Great content work both in article building and grooming. Having worked with this editor in GA, I was always impressed with professionalism that came across in his edits. Nothing I've seen from Epbr has ever given me pause. Will make a great administrator. '''[[User:LaraLove|<span style=""font-family:Georgia;color:#BA55D3"">Lara</span>]]'''"
Lar,Benjah-bmm27,1,-1,2008,"02:20, 12 March 2008","A low number of EDITS in policy space is not evidence of a lack of knowledge of policy. Good answers to questions, except for totally flubbing the butter pecan one. '''Support''' ++"
Ecoleetage,Cirt,-1,1,2008,"12:27, 15 September 2008","'''Oppose, switched from Support''' I take no pleasure in moving my vote, but as this discussion has progressed it has become painfully obvious that Cirt has stretched the concept [[WP:AGF]] to the fraying point.  The candidate's failure to be upfront and honest about the block history is appalling, and the whole concept of secrecy surrounding the candidate's past seems wildly out of place for an online encyclopedia project (unless Cirt is really Dick Cheney...Dick, is that you?). Furthermore, the rising level of defensiveness by the candidate's supporters isn't helping the candidate -- if anything, it is raising more questions about why Cirt's ascension to adminship is such a big deal. (Take it from an expert: being too defensive in an RfA is ''never'' a good idea!).  I feel awful Cirt, but I would feel worse for the project if the admin tools were given to this editor."
Grutness,Doczilla,1,1,2008,"09:43, 11 February 2008","'''Support'''. I know it's the oldest cliché in the book, but I really thought he was one already."
Polly,Davidgothberg,1,1,2008,"17:13, 4 April 2008","'''Support''' A trustworthy and knowledgeable user. As Wikipedia becomes ever larger and labyrinthine, then Admin specialization will become a necessity."
Wisdom89,Aleta,-1,1,2008,"03:52, 15 March 2008","'''Oppose''' - Experience not quite up to snuff in administrator areas - you've made a good start though. I also praise you for your article work - unfortunately, this means that you fail my criteria for balance."
Rudget,Tinkleheimer,-1,-1,2008,"15:08, 9 June 2008","Oppose, rather unfortunately I may add. In addition to the multitude of concerns presented by Daniel, the candidate also doesn't understand or know in part, our [http://en.wikipedia.org/w/index.php?title=Wikipedia:Help_desk&diff=prev&oldid=214998034 image policy]. [[User:Rudget|<span style=""color:#8B0000;font-weight:bold"">Rudget</span>]]  <small>("
Majoreditor,Plasticup,-1,-1,2008,"01:55, 13 September 2008","'''Oppose'''. Based on your answer to Q1 I don't think you need the tools, and your nomination statement doesn't inspire my trust. Sorry,"
Paul Erik,Icewedge,1,1,2008,"01:04, 18 December 2008","'''Support''' – has a solid knowledge of deletion policy, and I trust his judgment. By the way, Icewedge, may I also say that having your Huggling done by a separate account was very helpful in reviewing your contributions just now. <font face=""Comic sans MS"">"
Wexcan,Seresin,1,1,2008,"23:43, 13 February 2008","'''Support''' Obviously dedicated to Wikipedia work and seems to be mature and trustworthy. <small><span style=""border:1px solid #006600;padding:1px;"">"
CrazyChemGuy,Milk's Favorite Cookie,1,-1,2008,"01:40, 22 July 2008","'''Support''' Some valid concerns raised in the oppose section, but nobody's perfect, and this user seems to be aware of that - I don't think he's going to rush to judgement with the tools. Good luck,"
Tombomp,Berig,1,1,2008,"09:36, 26 October 2008","Because the opposes really aren't anything to worry about, IMO."
Majorly,Icestorm815,1,1,2008,"23:58, 14 February 2008","As nominator, duh! '''"
Tiptoety,PastorMatt,-1,-1,2008,"04:38, 7 January 2008",'''Oppose''' - Per all above.
Kubigula,Barneca,1,1,2008,"02:59, 11 February 2008","'''Support''' - I'm impressed with what you've done around here and I have no concern that you'd abuse the tools.--<span style=""font-family: Palatino Linotype"">"
Cirt,Sephiroth BCR,1,1,2008,"08:24, 9 January 2008","'''Support.'''  Per the nom, per answers to the Questions, per the great content quality contributions to the project."
Flaminglawyer,Milk's Favorite Cookie,1,-1,2008,"19:04, 26 March 2008","'''Support''' Sreaking amazing guy. Very ''prima facie''. <font face=""terminal"">"
R.D.H. (Ghost In The Machine),Bjweeks,-1,1,2008,"13:04, 17 June 2008","'''Strong Oppose'''. I don't see where this candidate needs the admin tool just to run a bot and participate in AFD. Also, it would be nice to see more contributions from the candidate in terms of ''creating content rather than deleting it''. We already have enough self-appointed image copyright cops armed with bots. We don't need another Betacommander running amok.--"
Dorftrottel,Zginder,1,-1,2008,"06:02, 12 May 2008",So then sometime later. <big>
Dank55,SilkTork,1,1,2008,"13:42, 19 November 2008","'''Support'''.  I understand Pedro's concerns, but when an editor seems to be very focused on the policies and the activities they know, it reduces my concern that they will lunge into something they don't know, like WP:AIV, and start making bad decisions.  Some people just have focus and maturity, and SilkTork is one of those people.  I guess I'm also pushing back against the idea that the deletion and behavioral policies are what admins ""ought"" to know, and the other policies (which SilkTork knows well) are less important ... all Wikipedia policies are important, and SilkTork's broad knowledge is just what I'm looking for in an admin. - Dan"
II MusLiM HyBRiD II,Krm500,1,-1,2008,"00:59, 8 October 2008",'''Support''' Why not?
DiverseMentality,Foxy Loxy,0,-1,2008,"23:44, 2 October 2008","'''Neutral'''. Seems like a good editor, but Foxy Loxy's inexperience is a little concerning. Definitely not a reason to oppose, though."
Paranomia,Naerii,-1,-1,2008,"23:49, 3 May 2008","'''Oppose''' for the reasons above - the block's too recent, and [http://tools.wikimedia.de/~mathbot/cgi-bin/wp/rfa/edit_summary.cgi?user=Naerii&lang=en edit summary usage] could be better. <span style=""color: grey; font-family: Calibri;"">&#151;"
Dihydrogen Monoxide,CWY2190,1,-1,2008,"04:07, 23 March 2008","Seems like a good chap who probably gets it. ''Still'' no big deal, and I trust Keeper, especially when he's writing long supports. :) ''"
TaborL,Cyclonenim,-1,-1,2008,"20:34, 18 July 2008",'''Oppose''' Per jon and tigershark
AndonicO,Happy-melon,1,1,2008,"00:39, 26 January 2008","'''Support''', because we need more admins,</joke> and this user is trustworthy. ·"
