SRC,TGT,VOT,RES,YEA,DAT,TXT
SilkTork,Ryan Vesey,-1,-1,2012,"11:58, 30 June 2012","'''Oppose'''. User has had less than 12 months total contributions and in that time managed to get blocked, and in [http://en.wikipedia.org/wiki/Wikipedia:Articles_for_deletion/Psg_public_schools the recent AfD] linked above the user is badgering other participants in the discussion in a moderately aggressive manner with personalised wording such as ""There really isn't anything I can do though if nobody will engage with my argument and continue to rely on the mess that is Wikipedia:Notability (high schools)"" and ""Their interest is limited to keeping this slop in Wikipedia"", displaying the same difficulty in remaining neutral and calm and assuming the worse of others that resulted in the block. I would like to see at least another six months of active, appropriate and trouble-free participation in order to feel more comfortable supporting. '''"
Wifione,Dpmuk,1,1,2012,"15:51, 18 February 2012",
Pharaoh of the Wizards,Bbb23,1,1,2012,"23:01, 14 July 2012",'''Support'''  User has been editing regularly since April 2010 .Feel l the project will only gain with the user having tools and see no concerns.
JamesBWatson,GabeMc,-1,-1,2012,"20:47, 27 April 2012","'''Strong Oppose''' To make someone into an admin when they have virtually no experience of admin-related work would be absurd. However, what is worse is the fact that, from comments on this page, it seems that GabeMc cannot see why that is a problem. Add to that comments which suggest that GabeMc wishes to use adminship for dubious purposes E.g. ""have some actual authority over a new ip"" and ""I am getting to the point of not wanting to argue with every minor editor"". Adminship '''''is not''''' a tool to give you ""authority"" over other editors who do things you dislike, nor to avoid having to discuss things with people you disagree with, and nobody who thinks they are should be let loose on the admin tools. Also ""a new ip"" and ""minor editor"" suggest a contemptuous attitude towards some classes of editors, and a belief taht some editors deserve less respect than others. And all this ''in this RfA page'', suggesting that the editor has no idea that these things are contrary to Wikipedia policies and guidelines."
Doctree,Sergecross73,1,1,2012,"03:31, 16 November 2012","'''Support''' Experienced, thoughtful, civil."
Crisco 1492,Mr. Stradivarius,1,1,2012,"23:39, 31 July 2012","'''Support''' - Pretty good quality articles, pleased with what I've seen in his contributions.&nbsp;—&nbsp;"
In actu,Kumioko,-1,-1,2012,"20:04, 9 August 2012","'''Oppose''' per socking, the drama mentioned above and [http://en.wikipedia.org/w/index.php?title=User:Kumioko&oldid=481323510 this]"
MelbourneStar,KTC,1,1,2012,"03:54, 22 December 2012","'''Support''', 8 years experience, 14k edits, and an understanding of relevant policies and guidelines, is well enough for me. Answers to questions like, ""In addition, my personality are such that I like to think things through all angles before making a (hopefully) well thought out statement,"" is absolutely sufficient. Whilst, it's as if some people want to see poetry coming out of this candidates' answers, I'm one to accept clear cut answers from a candidate who has indicated they will ''think'' before ''doing''. Good luck Katie, and Merry Christmas! -- [[User_talk:MelbourneStar|<font color=""#FF0000"">MST</font>]]<font color=""#964B00"">☆</font>"
Achowat,Fayenatic london,1,1,2012,"04:38, 17 February 2012",'''Support''' - Great [[WP:IAR]]-style answer to my MFD question. You'll do well with the mop.
Boing! said Zebedee,SwisterTwister,-1,-1,2012,"12:35, 29 June 2012","'''Not yet'''. Firstly, I want to say I've seen SwisterTwister doing a lot of good stuff around here. I see a lot of welcoming people and giving them nice messages, which is all good, but what I'm not seeing is much in the way of the two things that I think are important - content work and dispute interaction. SwisterTwister has been doing some good gnomework on NPP, but, though I'm not looking for GAs or anything, I'd really like to see more content work. Considering dispute/interaction, reading over the answers to the questions, I get the feel they're from reading and knowing the policies, not from experience of being involved in those policies, and I really can't tell how SwisterTwister would actually handle difficult interactions, stress, etc. There isn't the depth of understanding that comes from experience, and I think experience is the only way to grok how people feel about their content, understand why disputes can get heated, and learn how to deal with them. With greater experience in these two areas, I can easily see myself supporting a future run. --"
Drmies,Σ,0,-1,2012,"14:24, 4 October 2012","<s>'''Support'''.</s> moved to '''neutral'''. [earlier supportive comments: I'm confused now by the user name--now that it's apparently not Sigma but Esh. Well, Esh seems to listen to the name Sigma, so I guess that's not much of a problem. I will say (''pace'' Beeblebrox) that there are moments when one needs to type in a user name--for instance, when one doesn't have a link at hand to click on and wants to visit that user's space; esp. on netbooks that can be problematic. But Sigma has done good work and I see no reason to oppose."
Ched Davis,ItsZippy,1,1,2012,"20:16, 5 April 2012","'''Support''' per nom.  Normally I'd lean toward the oppose end of things due to the age; but having seen a fair amount of the users work and their approach to our project, I feel that Zippy is another of those rare situations where their actions are more mature than a mere counting of years would indicate.  (Perhaps it's the interest in Philosophy that's shaped his efforts?).  Note to Zippy - once your RfA is concluded, please feel free to ping me.  I'd really like to get [[Plato]], [[Socrates]], and a few others up to [[WP:GA|GA]] level or higher if possible.  Best of luck. — <small><span style=""border:1px solid #000000;padding:1px;""><b>"
Isarra,Writ Keeper,1,1,2012,"04:24, 26 October 2012","Would be good and stuff, sensible, clueful, and helpful such that the zombie in me thinks he has a brain well worth eating. -—"
Carrite,Mabdul,1,-1,2012,"00:33, 27 March 2012","'''Support''' - Clean block log, 24K edits, no indication of assholery."
Bwilkins,Hghyux,-1,-1,2012,"18:46, 20 April 2012","'''Oppose''' Besides the absolutely low edit count, and zero experience in admin-ish areas, the improper MFD of someone's userpage recently (and then they CSD'd the MFD page?!), plus the entire way they mishandled the MF's situation noted by Ryan Vesey (including the appeal to Jimbo) shows that there's a long, long way to go to have both the skills, maturity, and policy knowledge required to be an admin. I'm not saying it will never happen - but very very recent issues have shown it ([[User talk:Bwilkins|<font style=""font-variant:small-caps"">talk→</font>]]<span style=""border:1px solid black;"">'''&nbsp;"
Collect,Bbb23,1,1,2012,"22:40, 15 July 2012","'''Strong support''' Many reasons, but mainly Wikipedia can well use him as an admin."
MONGO,QuiteUnusual,1,-1,2012,"11:43, 18 October 2012",'''Support'''...no evidence they will abuse the tools or their position.
Fetchcomms,MikeLynch,1,1,2012,"00:08, 15 January 2012","Clueful and trustworthy. <span style=""font-family:Georgia;font-size:80%;"">'''/"
Torreslfchero,Bbb23,1,1,2012,"19:42, 14 July 2012",'''Support''' Experienced editor. I don't see any reason to oppose this nomination.
Torreslfchero,Karthikndr,1,-1,2012,"11:38, 12 December 2012",'''Support''' A very hardworking and helpful user. Have seen his contributions and everything looks fine. He will surely be an good admin.
Hobit,Northamerica1000,0,-1,2012,"21:01, 9 November 2012","I've largely had good experiences with this editor, but others have pointed out significant issues.  As SW said, I can easily see the issues addressed over the next year or so and me being quite willing to support."
Riley Huntley,Bagumba,1,1,2012,"05:44, 24 August 2012","'''Support''' -- -- Cheers,"
Guerillero,Mabdul,-1,-1,2012,"13:55, 28 March 2012",'''Oppose''' the irc issues brings Mabdul's decision making skills into question. Sorry --
Bwilkins,Ryan Vesey,0,-1,2012,"23:02, 3 July 2012","'''Neutral for now''' I have to admit, having seen the editor in ""the right way"" at ""the right places"", I did expect to support.  As per DGG above, I was reasonably impressed with the handling of the ridiculous faith-based attack - that attitude will work well as an admin.  I'm not quite prepared to support based on length-of-time and overall contributions '''yet'''.  More similar work over a few months (including both automated an non-automated edits) will likely lead to a full-bore support ([[User talk:Bwilkins|✉→]]'''"
Dennis Brown,Mlpearc,1,-1,2012,"19:25, 4 August 2012","'''Support''' We seem to have much in common family and education wise and I think Wikipedia greatly benefits from mature editors who have worked their way through a few decades, as it adds balance and real life experience, and of course, the ability to recognize and correct your own mistakes.  It gives a certain mellowness and thoughtfulness, which is evident from your work here.  It is also difficult to question the judgement of your noms, whom I respect.  I can support without any reservations."
GiantSnowman,Theopolisme,-1,-1,2012,"09:03, 11 August 2012","'''Sorry''' - your work here is good - very good in some places - but I'm afraid there isn't enough of it to properly judge. Keep doing what you do, and come back in the future where I'm sure you'll whizz through."
Morning Sunshine,KTC,1,1,2012,"15:11, 24 December 2012",'''Support''' --
Black Kite,Ekabhishek,1,1,2012,"11:46, 9 August 2012",'''Support''' Cannot see this experienced editor misusing the tools and another pair of hands to help with admin backlogs would be welcome. I would say that top content creators are likely to be ''more'' conversant with policy than others.
