SRC,TGT,VOT,RES,YEA,DAT,TXT
Gonzonoir,Ucucha,1,1,2009,"14:55, 11 December 2009","'''Support''': I've seen your consistent, thorough work at DYK, and see nothing here to indicate likely problems."
Lord Pistachio,ThaddeusB,1,1,2009,"02:12, 24 July 2009","'''Support''' Have to support when I find an RFA of somebody I didn't know wasn't an admin already. --<b><font color=""green"">[[User:Lord Pistachio|L]]</font><font color=""red"">"
Sebwite,Amorymeltzer,1,1,2009,"00:28, 9 November 2009",'''Support''' - it appears he has a plan and is well-versed in the topic.
Minkythecat,Orlady,-1,1,2009,"11:08, 11 April 2009","'''Oppose'''.  Whilst others have raised valid concerns, I'm more concern about the inability to respond to the questions about determining consensus and BLPs, both of which, in my mind, are crucial areas."
Aaroncrick,ThaddeusB,1,1,2009,"02:38, 24 July 2009","'''Support''' Clever editor, who made good responses to questions. Good luck with the tools! :) '''"
Juliancolton,Runningonbrains,1,1,2009,"22:46, 9 May 2009",Support per the excellent nomination statement. –'''
Timmeh,Cyclonebiskit,-1,-1,2009,"16:47, 10 April 2009","'''Oppose''' I'm slightly inclined to believe you'd be in a little over your head with the admin tools, per Juliancolton's comment. You also have almost no experience in admin-related areas. Your content building is really good and I applaud you for it, but you need at least a little experience in admin-related areas such as AIV, ANI, RPP, AFD, etc."
MC10,Download,1,-1,2009,"01:05, 5 May 2009","'''Support''' As nom. '''<font color=""#9370DB"">[[User:MC10#top|M]][[User talk:MC10#top|C]]</font><font color=""#6A5ACD"">[[Special:Contributions/MC10|10]]</font>&nbsp;<font color=""#1E90FF"">&#124;</font>&nbsp;<font color=""#4169E1"">"
Phantomsteve,TParis00ap,0,-1,2009,"20:34, 21 October 2009","'''Neutral''' Although the candidate seems like a potentially good admin candidate, I do not feel that they are ready for two reasons - firstly, with just over 2000 edits, I do not feel that they have the overall experience I would expect to see in an admin; secondly with only approx a third of their edits being to articles, and just over a third being to user talk pages, I feel that they need a higher %age of article edits (I'd be looking at 50%+). If they fail this RfA and attempt again when they have 10K+ edits and 50% article edits, unless something untowards happens, I would feel that I could support them. -- '''"
Explicit,Fastily,1,1,2009,"04:10, 8 July 2009","'''Support'''. At first, I wasn't too pleased with the answer to question number seven, but I'm satisfied with the addendum. — '''''"
AdjustShift,Magog the Ogre,0,-1,2009,"15:33, 21 September 2009",'''Neutral''' - More article work is needed.
blurpeace,Maedin,1,1,2009,"12:26, 21 August 2009","'''Support''', all of my concerns predate this RfA by over two months, ''ergo'' I see no reason why they would abuse the tools or act in a disruptive manner. &ndash;"
Stephan Schulz,Itsmejudith,1,-1,2009,"00:00, 14 January 2009","'''Support'''. I've occasionally noticed good work, and never bad work. The candidate may not be familiar with all intricacies of the wikipedia ruleocracy, but he/she/it has good common sense. Rules can be learned, or, in a pinch, ignored. Common sense is rare. I trust her not to abuse the tools. --"
Benjiboi,Enigmaman,1,1,2009,"01:29, 14 June 2009",'''Support'''. Seems trustworthy and diligent.
Newyorkbrad,7,1,-1,2009,"15:17, 14 August 2009",'''Support''' because [http://www.youtube.com/watch?v=h9PNoJuP-mk my house is full of Sevens].
NrDg,Wadester16,1,1,2009,"18:35, 5 May 2009",'''Support''' I supported the last time. We need more admins working images. --
hmwith,Bwilkins,0,-1,2009,"13:50, 20 April 2009","'''Neutral''' Neurolysis described my interpretation of Goodmorningworld's unsettling diffs. I would never oppose based on one situation, but it can keep me from supporting at this time. '''<font face=""times new roman"">"
Master&Expert,Renaissancee,1,-1,2009,"03:12, 28 April 2009",I see no reason to believe that Renaissancee isn't ready and able to use the sysop tools. Seven months is plenty of time to grow accustomed to Wikipedia's policies and guidelines. And a focus on anti-vandalism work isn't necessarily a bad thing: we need more vandal whackers with the mop (in fact that's sort of what the mop is for).
ReverendWayne,MZMcBride,1,1,2009,"01:49, 30 August 2009",'''Support''' in the interest of balancing anus-related opposes.
Robofish,TreasuryTag,-1,-1,2009,"21:48, 27 March 2009","'''Oppose''' per Capricorn42. We don't need more too-quick-to-delete admins who won't give a new article a chance. Sorry, TreasuryTag - I'm sure you have good contributions elsewhere, but I can't trust you with the delete button."
Coren,Kww,1,-1,2009,"23:12, 5 April 2009",'''Support'''; per not contradicting myself.  :-)  &mdash;&nbsp;
Malinaccier,PeterSymonds,1,1,2009,"17:50, 16 January 2009","'''Weak Support'''. It's hard for me to trust you with the tools after the account sharing, but my interactions with you allow me to lend you another chance.  Best of luck, <font  face=""georgia"">'''"
Master&Expert,Mentifisto,1,1,2009,"23:28, 18 March 2009","'''Very strong support''' (after two edit conflicts) &mdash; The fact that Mentifisto is not an administrator yet is in itself a negative to the project. Quite simply, Wikipedia ''needs'' to give the mop to this editor."
Jeff G.,Timmeh,1,-1,2009,"13:17, 24 June 2009","'''Support''' per most of the answers (especially 4 and 13), per Koji's oppose 9, and per [[WP:NETPOSITIVE]].  Good luck.  &nbsp; — [[User:Jeff G.|Jeff G.]] ("
ZachInOhio,Tnxman307,1,1,2009,"21:58, 16 March 2009","'''Support''' I am very new here, but have learned a lot just from reading tnxman's comments on the help desk."
Little Mountain 5,Tnxman307,1,1,2009,"01:06, 11 March 2009","'''Support''' I supported him last time, and still think he'll be a great admin. ''<font face=""Copperplate Gothic Bold""><font color=""black"">"
Scott MacDonald,SpacemanSpiff,1,1,2009,"20:45, 6 December 2009",Yup --
I'm Spartacus!,MZMcBride,-1,-1,2009,"18:06, 8 April 2009","'''WTF''' I'm sorry, but this is just over the top.  I am all in favor of people stepping in and out of adminship... I think we need to have more temporary desysops, and would encourage ArbCOM to start using temporary removal of the bit rather than permanent removal.  But requesting the bit back while the ink is still wet is a little too much.  I probably would support you in a few months, but not right now---my expectations for restoring the bit are lower than for granting it initially (I want gainin/loosing the bit to be less of a big deal.)  That being said, I do have a problem with a fair amount of your work at CSD.  The criteria at CSD are such that they errors should be in favor keeping the article  I don't watch AN/ANI religiously, but I've seen your name show up there more than a few times---and often taken there by long standing editors/admins complaining about your CSD's.  Am I willing to restore the bit?  Yes, but not now.  Not when it appears to be an end around of the ArbCOM process.  This shows an incredible lack of respect for the members of ArbCOM and for Wikipedia itself!  If you had waited a month or even a few weeks, I think you might have passed... but to run while an ArbCOM case is ongoing... that appears to be an intentional slight on every member of the committee.---'''"
Tkalisky,Enigmaman,1,-1,2009,"05:40, 8 January 2009","'''Strong Support''' - [[user:Enigmaman|Enigmaman]] has a long history of maintaining and improving wikipedia, in particular in fighting vandalism. As an administrator he will definitely be able to contribute much more !!"
Ged UK,AdjustShift,1,1,2009,"08:03, 8 April 2009","'''Support''' Has a good understanding of most of the WP, and i see no alarms. --"
MBK004,The ed17,1,-1,2009,"04:14, 6 January 2009",'''Support as co-nom''' -'''
Lazulilasher,Enigmaman,1,-1,2009,"16:05, 6 January 2009","Yes, I trust this user."
K50 Dude,Mfield,1,1,2009,"05:56, 21 February 2009","[[Image:Emoticon_glad.svg|20px]]'''Support'''...see above. :) '''<font face=""Tahoma"">"
IMatthew,FlyingToaster,1,-1,2009,"15:11, 20 February 2009","[[File:Pictogram voting support.svg|15px]] '''Support''' - <font face=""cursive"">'''"
Jack Merridew,Fences and windows,1,1,2009,"01:03, 18 November 2009","'''Support''' — A reasonable editor; 'nuf said. *nod* @ AniMate ;) Sincerely,"
Fastily,TParis00ap,-1,-1,2009,"00:40, 22 October 2009","'''Strong Oppose'''.  per my [[User:Fastily/RfA Rationale|rfa criteria]], I'm afraid I can't support - you don't have nearly as much experience as I would like to see, but you're off to a great start.  If this rfa passes, please exercise extra caution in your actions and be sure to read all the policies/guidelines pertaining to administrative areas thoroughly.  -<span style=""font-family: Trebuchet MS"">'''"
SandyGeorgia,RegentsPark,1,1,2009,"21:41, 30 January 2009",
Everyking,Orlady,1,1,2009,"14:45, 10 April 2009","'''Support''', an obviously qualified candidate."
Bearian,Amorymeltzer,1,1,2009,"23:02, 9 November 2009","'''Support''' - fully meets [[User:Bearian/Standards#WP:RFA_standards|my standards]]; large number of edits, Rollback, good sense of humor."
Keepscases,Hawkeye7,1,1,2009,"22:51, 9 November 2009",'''Support'''
RayAYang,Wtmitchell,1,1,2009,"17:44, 20 June 2009",'''Support''' Looks great. <strong>
Firestorm,GrooveDog,0,-1,2009,"03:11, 14 July 2009","'''Neutral''' I disappeared for a long time, too, so I know what that's like. When I came back, Wikipedia was an entirely different place. Its taken me a while to learn the ropes again, and i'm just now starting to assert myself with regards to important things. I know i'm not ready for adminship, nor will I be for a while. I didn't see any abuse in your edit history, so I have no reason to oppose, but I can't bring myself to support just yet. If you try again in, say, 6 months and demonstrate familiarity with our policies and culture as it is now, I would give an enthusiastic support. <span style=""font-family:Copperplate Gothic Bold"">"
Sandstein,Shoessss,-1,-1,2009,"07:14, 3 October 2009","Per Juliancolton. <small><span style=""border:1px solid black;padding:1px;"">"
Coldplay Expert,Franamax,1,1,2009,"23:28, 3 November 2009","'''Support''' despite the supposed lack of article work, Franamax appears to be deticated to helping newcomers and anyone else that needs help. The user has also stated that s/he will help out the huge backlog problems that plague many pages on Wikipedia. That is a huge + for me. You've got my !vote.--<big>"
FlyingToaster,Al Ameer son,1,1,2009,"06:13, 23 March 2009","'''Support''' I'm way late to this party, but nonetheless, hooray!  It will be great to another admin so skilled at dealing with controversy in subjects prone to it. '''"
Nihonjoe,Gaia Octavia Agrippa,1,-1,2009,"18:59, 7 May 2009","'''Support'''. Granting the admin bit should not rest on the candidate's ability to wax poetic or verbose in their responses. Being concise is a virtue in many cases. Adminship is no big deal, and I see nothing which indicates this editor would abuse the tools. Rather, it appears the tools would be put to good use. ···"
Tim Song,Ronhjones,1,1,2009,"18:39, 20 November 2009",'''Support'''. Not convinced by the opposes. Per Tan et al.
Dr Dec,Paul2387,-1,-1,2009,"14:09, 31 December 2009","'''Oppose'''. Way too soon! Although he's been a user since 2008, his activity levels have only been at a decent level for the last two months. He only has 39 deleted edits so his participation in CSD is nowhere near the level I would expect; even though this seems to be one of the areas he would like to work in. I'll have to oppose, sorry. Maybe try again in 12 months after getting some experience in the areas you'd like to work in. <span style=""white-space:nowrap;""><small><span style=""font-family:Kristen ITC; color:#FF6600;"">~~&nbsp;"
