SRC,TGT,VOT,RES,YEA,DAT,TXT
Shawn in Montreal,Fetchcomms,0,1,2010,"15:10, 2 July 2010","When the candidate was in his early days with the project I felt his CSD work was hasty and sloppy in some cases, and told him as much. It was all amicable and I'm sure things have improved dramatically since then. We all can make mistakes at the beginning. However, before supporting I would like to get a better sense of how his CSD work has been lately, particularly in regards to using the right tag for the job, and not resorting to CSD unnecessarily."
Download,Joe Gazz84,-1,-1,2010,"18:00, 19 September 2010","I applaud your enthusiasm, but I don't think you have enough experience to become an administrator yet.  You say you would like to take part in [[WP:AIV]], but you barely have any reports to that venue yet, with just around two thousand edits and some made by automated tools.  I recommend you try again in a few months with more experience.  <font face=""Papyrus"">'''<font color=#9966CC>-</font>[[User:Download|<font color=#7B68EE>down</font>]][[User talk:Download|<font color=#9966CC>load</font>]] <font color=#7B68EE>׀</font>"
Ret.Prof,Floquenbeam,1,1,2010,"22:13, 18 January 2010",'''Support: ''' Looks good.
FD,Dabomb87,1,1,2010,"23:34, 16 August 2010","'''Support''' - No objections from me. <b>[[User:FD|<font color=""Red"" face=""Tahoma"">Fridae'§Doom</font>]] &#124;"
Minimac,BigDom,1,1,2010,"13:39, 31 August 2010","'''Support''' I supported last time, and, I'll support again."
Laurinavicius,Shirik,1,1,2010,"22:06, 27 April 2010",'''Support'''. No concerns here. Good luck with the mop!
Liquidluck,Bwilkins,1,1,2010,"06:05, 19 January 2010","'''Support''' The [http://en.wikipedia.org/w/index.php?title=User_talk%3AWiki_Greek_Basketball&action=historysubmit&diff=335447711&oldid=335446559 diff] brought up in the nom pretty much demonstrates everything I appreciate in an admin. <font face=""georgia"" color=""#E8A317"">"
Cirt,The High Fin Sperm Whale,-1,-1,2010,"01:18, 14 March 2010","'''Oppose''', concerns about judgment, temperament, and experience. -- '''"
Phantomsteve,Richardcavell,-1,-1,2010,"18:05, 1 October 2010","'''Oppose''' <small>(changed from '''support''')</small> I have re-read the BLP answer: ''I guess I'd rather include correct information unsourced than fail to include it. Her notability may be in doubt, I admit. I believe that BLPs should not contain information that is untrue or unfair.'' - how can anyone else know it is correct information if it is unsourced and so unverifiable? If you doubt her notability, why should anyone else (who do not know her) think she is notable? Without sources for verification, how can we know what is ''untrue'' or ''unfair''? Sorry, I cannot support someone who has such a blatent disregard for the [[WP:BLP]], [[WP:V]] or [[WP:N]] -- '''''"
AlexiusHoratius,TheCatalyst31,1,1,2010,"15:49, 29 October 2010","'''Support''' - I'm okay with this, overall. The answer to Q4 wasn't great but I wouldn't call it terrible; everything else looks fine."
Hi878,Mikael Häggström,0,-1,2010,"16:37, 23 May 2010","I'm just not quite satisfied with his answers. Not enough to oppose, so I'll just put my !vote here. I will be willing to change, if I feel that the questions are answered sufficiently."
Bearian,Theleftorium,1,1,2010,"23:10, 22 June 2010","'''Support''' - fully meets [[User:Bearian/Standards#WP:RFA_standards|my standards]]: in particular - lots of edits including sufficient WP edits, great Userboxen, article rescuer, etc."
Jclemens,Father Goose,1,1,2010,"20:57, 3 February 2010",'''support''' per DGG. Opposes are not compelling.
Mkativerata,Eagles247,1,1,2010,"19:46, 28 September 2010",A scan of the contributions (eg speedy deletion tags) indicates that the candidate is very much qualified. Thank you for putting yourself forward. --
Boing! said Zebedee,Jamesofur,1,1,2010,"11:29, 15 April 2010","'''Support''' Clearly very experienced in behind-the-scenes work, in areas where we really need it. Not bothered by lack of article creation - the ""You can't understand the admin job unless you create lots of articles yourself"" argument has always seemed obviously false to me. --"
Secret,Triona,-1,-1,2010,"19:10, 7 September 2010","Sorry without discussion on temporay adminship, i have to oppose."
Plutonium27,Favonian,1,1,2010,"15:52, 20 July 2010","'''Support'''Admirable knowledge and application of policy, dramah-free, hard-working, clueful. Vandal haulage is hassle enough without the hot-button MMORPGesque trophy hunters but Favonian's consistently thoughtful approach demonstrates the need for and the ability to use the tools well."
NSD,Dana boomer,1,1,2010,"00:22, 25 August 2010","'''Support''' a trustworthy candidate. ~[[User:NerdyScienceDude|<span style=""border:1px solid blue;background:white;color:green""><font face=""Mistral"">'''N<font color=""#0F0"">S</font><font color=""#8d7"">D</font>'''</font></span>]] ("
December21st2012Freak,BigDom,-1,-1,2010,"01:07, 18 March 2010","'''Oppose''' - This user created some non-notable, unsourced articles."
WFCforLife,Jujutacular,1,1,2010,"06:18, 29 July 2010","'''Strong support''' I don't normally pile on with my support !vote. But content contribution is strong, AfD approach is common-sensical (for instance [[Wikipedia:Articles for deletion/NCAA history|NCAA history]]), civility is a plus, and the FLC contributions I've come across (how do I not remember you?) show both general technical knowledge and an ability to provide constructive feedback. I asked a question about one of the CSD criteria, and was very impressed with the answer there as well. A model RfA candidate. --"
Ged UK,Nikkimaria,1,1,2010,"12:21, 19 August 2010","Yup, no alarms here."
Dlohcierekim,Kww,1,1,2010,"14:14, 13 April 2010",'''Support''' Compelling arguments made above.
UpstateNYer,Dabomb87,1,1,2010,"03:21, 17 August 2010","'''Support''' You've got some good people on your side, and while I don't think I've ever seen you around, I trust many of these users. '''"
Atama,Terrasidius,-1,-1,2010,"22:05, 31 August 2010","'''Oppose''' - I really hate to pile on but I have to agree that there is a serious lack of experience. Just one example, suggesting that 20-30 comments would be a good minimum amount of participation before determining that an AfD has had enough participation for a consensus shows that you must not have been in many AfDs (personally, I think that if 3 people agree that an article should be kept or deleted and they have good arguments that it would be enough to close it). This is a big problem if you want to close AfDs as an administrator. You did mention above that you're ''""a pretty good listener and understanding""''... Have you considered [[WP:MEDCAB|MEDCAB]]? You don't have to be an admin to participate there and they could always use help. It's also a good place to get experience in solving disputes, if you still have a desire to be an administrator in the future, it's a good place to get experience in handling problems between editors. -- '''"
Dream Focus,Rlendog,1,1,2010,"20:02, 11 January 2010","'''Support''' Looking through his edit history, I don't see any problems."
Stephen,Amatulic,1,1,2010,"01:35, 26 August 2010",
HJ Mitchell,The Arbiter,-1,-1,2010,"23:48, 28 November 2010","Your contributions are excellent and being a coordinator of two wikiprijects shows that you have dedication, however, I just don't think you're quite ready for adminhsip. Adminship is a role that requires one to call upon a depth and breadth of experience but, with almost three quarters of your edits being to the user and user talk namespaces and little substantial contribution to the project space, not to mention activity levels which seem to have been declining in recent months, I'm just not sure you have that requisite experience. I look forward to supporting a second request in around 6 months' time. Sorry."
Bwilkins,Panyd,0,-1,2010,"13:40, 16 January 2010","'''Avoiding a pile-on Neutral''' I have no concerns about medical abilities, and in fact I appreciate honesty.  I have more concerns about [[WP:NOTNOW]] based on edit counts, and the responses to a number of the answers provided.  ([[User talk:Bwilkins|<font style=""font-variant:small-caps"">talk→</font>]]<span style=""border:1px solid black;"">'''&nbsp;"
Robofish,Ling.Nut,-1,-1,2010,"13:02, 31 October 2010","'''Oppose''' - recent civility issues. Ling.Nut doesn't always seem to interact with other users in the clear and calm way that is expected of an administrator (the [[WP:TLDR]] concerns apply here as well, though that's less of an issue). Also, this isn't automatically a reason to oppose, but he doesn't seem too clear about why he wants the tools. Most of the 'gnome work' on Wikipedia doesn't actually require them; merging articles, for instance, can be done by anyone."
elcobbola,Dana boomer,1,1,2010,"20:56, 24 August 2010",'''Support''' --
LiberalFascist,Waldir,1,1,2010,"03:06, 28 May 2010","'''Support''' - Willing to take criticism well, and being upfront about what areas he is weak in gives me confidence in his cluefulness. &nbsp;--"
Bejinhan,Tim Song,1,1,2010,"01:57, 5 March 2010",'''Support''' You bet. :)
xeno,Aiken drum,1,-1,2010,"12:56, 25 October 2010","'''Support''' - at one point I had offered to nominate the user, so I must've thought they were suited for the role. I read the thread at [[talk:Dancing mania]] and while it certainly doesn't reflect favourably upon them, I wouldn't call it a 'temper tantrum'. Aiken drum speaks his mind, and doesn't appear to have moderated his tongue ahead of a potential RFA (i.e. didn't bother with ""gamesmanship"") so at least we're getting a known quantity. –"
Throwaway85,Bwilkins,1,1,2010,"01:00, 20 January 2010","'''Strong Support'''  This falls under the ""always thought he was one"" category.  My experience with BWilkins on AN/I has always been positive.  He has shown remarkable civility, patience, and good judgement.  A welcome addition to the admin corps."
Ceranthor,Eagles247,1,1,2010,"12:28, 3 October 2010",A solid candidate. '''
Tryptofish,J04n,1,1,2010,"22:07, 7 February 2010","'''Support'''. Happy to support, no problems that I can see. --"
Pdcook,Soap,1,1,2010,"13:30, 9 June 2010",'''Support''' without hesitation. I've seen this candidate's good work in many places.
Atama,Richardcavell,-1,-1,2010,"20:19, 1 October 2010","'''Oppose''' - I was going to go with neutral originally. The tools were voluntarily resigned, and whatever behavior occurred at the time seems irrelevant to me, it's well in the past. But the BLP issue just seems to show a real disconnect with community norms today. Also, I'm wondering how familiar Richard is with our [[WP:COI|conflict of interest guideline]]. I don't have a concern with Richard as a whole, but I strongly suggest that he re-familiarize himself with our policies and guidelines before requesting the tools again. -- '''"
